RELEASE_ID,FILE_NAME,SIZE,LOC_ADDED,AVG_LOC_ADDED,MAX_LOC_ADDED,LOC_REMOVED,AVG_LOC_REMOVED,MAX_LOC_REMOVED,CHURN,AVG_CHURN,MAX_CHURN,NUMBER_OF_REVISIONS,NUMBER_OF_DEFECT_FIXES,NUMBER_OF_AUTHORS,IS_BUGGY
1,storm-core/src/jvm/backtype/storm/nimbus/DefaultTopologyValidator.java,14,42,6.0,11,3,0.42857142857142855,1,39,5.571428571428571,11,7,0,3,NO
1,storm-core/src/jvm/backtype/storm/nimbus/ITopologyValidator.java,11,35,4.375,10,3,0.375,1,32,4.0,10,8,0,3,NO
1,storm-core/src/jvm/backtype/storm/planner/CompoundSpout.java,8,24,8.0,8,0,0.0,0,24,8.0,8,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/planner/CompoundTask.java,8,24,8.0,8,0,0.0,0,24,8.0,8,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/planner/TaskBundle.java,16,48,16.0,16,0,0.0,0,48,16.0,16,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/scheduler/Cluster.java,418,1254,418.0,418,0,0.0,0,1254,418.0,418,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/scheduler/ExecutorDetails.java,37,111,37.0,37,0,0.0,0,111,37.0,37,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/scheduler/INimbus.java,22,66,22.0,22,0,0.0,0,66,22.0,22,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/scheduler/IScheduler.java,23,69,23.0,23,0,0.0,0,69,23.0,23,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/scheduler/ISupervisor.java,28,84,28.0,28,0,0.0,0,84,28.0,28,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/scheduler/SchedulerAssignment.java,41,123,41.0,41,0,0.0,0,123,41.0,41,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/scheduler/SchedulerAssignmentImpl.java,93,279,93.0,93,0,0.0,0,279,93.0,93,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/scheduler/SupervisorDetails.java,72,216,72.0,72,0,0.0,0,216,72.0,72,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/scheduler/Topologies.java,40,120,40.0,40,0,0.0,0,120,40.0,40,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/scheduler/TopologyDetails.java,72,216,72.0,72,0,0.0,0,216,72.0,72,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/scheduler/WorkerSlot.java,35,105,35.0,35,0,0.0,0,105,35.0,35,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/security/auth/AuthUtils.java,80,243,81.0,81,0,0.0,0,243,81.0,81,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/security/auth/IAuthorizer.java,30,90,30.0,30,0,0.0,0,90,30.0,30,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/security/auth/ITransportPlugin.java,38,114,38.0,38,0,0.0,0,114,38.0,38,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/security/auth/ReqContext.java,91,273,91.0,91,0,0.0,0,273,91.0,91,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/security/auth/SaslTransportPlugin.java,143,429,143.0,143,0,0.0,0,429,143.0,143,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/security/auth/SimpleTransportPlugin.java,107,321,107.0,107,0,0.0,0,321,107.0,107,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/security/auth/ThriftClient.java,62,186,62.0,62,0,0.0,0,186,62.0,62,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/security/auth/ThriftServer.java,62,186,62.0,62,0,0.0,0,186,62.0,62,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/security/auth/authorizer/DenyAuthorizer.java,40,120,40.0,40,0,0.0,0,120,40.0,40,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/security/auth/authorizer/NoopAuthorizer.java,40,120,40.0,40,0,0.0,0,120,40.0,40,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/security/auth/digest/ClientCallbackHandler.java,93,279,93.0,93,0,0.0,0,279,93.0,93,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/security/auth/digest/DigestSaslTransportPlugin.java,52,156,52.0,52,0,0.0,0,156,52.0,52,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/security/auth/digest/ServerCallbackHandler.java,97,291,97.0,97,0,0.0,0,291,97.0,97,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/security/serialization/BlowfishTupleSerializer.java,72,216,72.0,72,0,0.0,0,216,72.0,72,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/serialization/DefaultKryoFactory.java,47,141,47.0,47,0,0.0,0,141,47.0,47,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/serialization/IKryoDecorator.java,6,18,6.0,6,0,0.0,0,18,6.0,6,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/serialization/IKryoFactory.java,23,69,23.0,23,0,0.0,0,69,23.0,23,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/serialization/ITupleDeserializer.java,8,24,8.0,8,0,0.0,0,24,8.0,8,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/serialization/ITupleSerializer.java,9,27,9.0,9,0,0.0,0,27,9.0,9,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/serialization/KryoTupleDeserializer.java,42,126,42.0,42,0,0.0,0,126,42.0,42,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/serialization/KryoTupleSerializer.java,43,129,43.0,43,0,0.0,0,129,43.0,43,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/serialization/KryoValuesDeserializer.java,34,102,34.0,34,0,0.0,0,102,34.0,34,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/serialization/KryoValuesSerializer.java,41,123,41.0,41,0,0.0,0,123,41.0,41,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/serialization/SerializableSerializer.java,44,132,44.0,44,0,0.0,0,132,44.0,44,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/serialization/SerializationFactory.java,207,621,207.0,207,0,0.0,0,621,207.0,207,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/serialization/types/ArrayListSerializer.java,15,45,15.0,15,0,0.0,0,45,15.0,15,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/serialization/types/HashMapSerializer.java,15,45,15.0,15,0,0.0,0,45,15.0,15,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/serialization/types/HashSetSerializer.java,15,45,15.0,15,0,0.0,0,45,15.0,15,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/serialization/types/ListDelegateSerializer.java,15,45,15.0,15,0,0.0,0,45,15.0,15,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/spout/IMultiSchemableSpout.java,6,18,6.0,6,0,0.0,0,18,6.0,6,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/spout/ISchemableSpout.java,7,21,7.0,7,0,0.0,0,21,7.0,7,3,0,2,NO
1,storm-core/src/jvm/backtype/storm/spout/ISpout.java,88,264,88.0,88,0,0.0,0,264,88.0,88,3,0,2,NO
