@relation storm_trainingSet7.arff

@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute LOC_REMOVED numeric
@attribute AVG_LOC_REMOVED numeric
@attribute MAX_LOC_REMOVED numeric
@attribute CHURN numeric
@attribute AVG_CHURN numeric
@attribute MAX_CHURN numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute NUMBER_OF_DEFECT_FIXES numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'YES','NO'}

@data
121,2,2.0,2,2,2.0,2,0,0.0,0,1,0,1,YES
183,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
174,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
24,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
34,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
123,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
87,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
23,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
23,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
23,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
22,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
24,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
65,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
41,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
125,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
48,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
44,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
42,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
46,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
42,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
113,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
56,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
49,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
48,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
96,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
95,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
51,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
159,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
56,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
27,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
95,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
61,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
64,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
52,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
218,7,1.0,1,7,1.0,1,0,0.0,0,7,0,6,NO
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
27,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
84,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
62,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
80,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
59,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
93,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
107,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
73,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
106,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
76,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
92,8,1.0,1,8,1.0,1,0,0.0,0,8,0,7,NO
24,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,8,1.0,1,8,1.0,1,0,0.0,0,8,0,7,YES
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
62,8,1.0,1,8,1.0,1,0,0.0,0,8,0,7,YES
77,8,1.0,1,8,1.0,1,0,0.0,0,8,0,7,YES
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
125,146,9.125,41,53,3.3125,11,93,5.8125,31,16,1,10,YES
201,85,8.5,10,85,8.5,10,0,0.0,0,10,0,8,NO
171,91,13.0,13,91,13.0,13,0,0.0,0,7,0,6,NO
204,74,4.111111111111111,15,48,2.6666666666666665,9,34,1.8888888888888888,9,18,0,9,NO
49,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
182,83,7.545454545454546,11,63,5.7272727272727275,7,20,1.8181818181818181,4,11,0,7,NO
94,21,3.0,3,21,3.0,3,0,0.0,0,7,0,6,NO
138,37,4.111111111111111,5,37,4.111111111111111,5,0,0.0,0,9,0,8,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
44,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
52,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
50,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
75,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
28,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
41,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
30,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
44,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
23,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
80,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
79,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
83,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
92,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
85,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
67,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
124,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
76,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
109,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
24,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
27,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
185,15,1.25,2,15,1.25,2,0,0.0,0,12,0,8,NO
96,8,1.0,1,8,1.0,1,0,0.0,0,8,0,7,NO
97,8,1.0,1,8,1.0,1,0,0.0,0,8,0,7,NO
23,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
154,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
176,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
30,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
37,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
289,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
66,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
425,72,4.8,10,78,5.2,10,6,0.4,1,15,0,12,YES
734,134,8.933333333333334,23,120,8.0,12,14,0.9333333333333333,11,15,0,10,NO
147,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
171,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
92,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
44,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
34,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
359,12,6.0,6,12,6.0,6,0,0.0,0,2,0,2,NO
60,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
28,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
50,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
35,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
142,4,4.0,4,29,29.0,29,25,25.0,25,1,0,1,NO
642,2497,356.7142857142857,642,7,1.0,7,2492,356.0,642,7,1,5,YES
66,66,66.0,66,0,0.0,0,66,66.0,66,1,0,1,NO
86,172,86.0,86,0,0.0,0,172,86.0,86,2,0,2,NO
83,166,83.0,83,0,0.0,0,166,83.0,83,2,0,2,NO
94,188,94.0,94,0,0.0,0,188,94.0,94,2,0,2,NO
82,3,3.0,3,3,3.0,3,0,0.0,0,1,0,1,NO
71,71,71.0,71,0,0.0,0,71,71.0,71,1,0,1,YES
60,60,60.0,60,0,0.0,0,60,60.0,60,1,0,1,NO
48,384,48.0,48,0,0.0,0,384,48.0,48,8,1,6,YES
110,948,63.2,115,44,2.933333333333333,11,936,62.4,115,15,0,9,NO
159,215,11.944444444444445,56,250,13.88888888888889,52,247,13.722222222222221,47,18,1,10,YES
40,200,40.0,40,0,0.0,0,200,40.0,40,5,0,5,NO
100,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
78,312,78.0,78,0,0.0,0,312,78.0,78,4,1,4,YES
302,1216,304.0,304,0,0.0,0,1216,304.0,304,4,1,4,YES
87,348,87.0,87,0,0.0,0,348,87.0,87,4,1,4,YES
198,794,132.33333333333334,198,2,0.3333333333333333,1,792,132.0,198,6,1,6,YES
175,700,175.0,175,0,0.0,0,700,175.0,175,4,1,4,YES
68,517,34.46666666666667,68,272,18.133333333333333,30,301,20.066666666666666,68,15,1,8,YES
105,420,105.0,105,0,0.0,0,420,105.0,105,4,1,4,YES
58,232,58.0,58,0,0.0,0,232,58.0,58,4,1,4,YES
196,784,196.0,196,0,0.0,0,784,196.0,196,4,1,4,YES
106,434,31.0,106,10,0.7142857142857143,1,424,30.285714285714285,106,14,1,8,YES
130,520,130.0,130,0,0.0,0,520,130.0,130,4,1,4,YES
64,256,64.0,64,0,0.0,0,256,64.0,64,4,1,4,YES
132,528,132.0,132,0,0.0,0,528,132.0,132,4,1,4,YES
62,248,62.0,62,0,0.0,0,248,62.0,62,4,1,4,YES
108,432,108.0,108,0,0.0,0,432,108.0,108,4,1,4,YES
432,1740,108.75,432,12,0.75,1,1728,108.0,432,16,2,9,YES
174,696,174.0,174,0,0.0,0,696,174.0,174,4,1,4,YES
246,984,246.0,246,0,0.0,0,984,246.0,246,4,1,4,YES
106,424,106.0,106,0,0.0,0,424,106.0,106,4,1,4,YES
121,484,121.0,121,0,0.0,0,484,121.0,121,4,1,4,YES
110,440,110.0,110,0,0.0,0,440,110.0,110,4,1,4,YES
58,232,58.0,58,0,0.0,0,232,58.0,58,4,1,4,YES
37,148,37.0,37,0,0.0,0,148,37.0,37,4,1,4,YES
77,308,77.0,77,0,0.0,0,308,77.0,77,4,1,4,YES
142,568,142.0,142,0,0.0,0,568,142.0,142,4,1,4,YES
114,456,114.0,114,0,0.0,0,456,114.0,114,4,1,4,YES
80,320,80.0,80,0,0.0,0,320,80.0,80,4,1,4,YES
59,236,59.0,59,0,0.0,0,236,59.0,59,4,1,4,YES
69,359,21.11764705882353,56,17,1.0,2,342,20.11764705882353,56,17,2,8,YES
95,1140,95.0,95,0,0.0,0,1140,95.0,95,12,0,7,NO
64,256,64.0,64,0,0.0,0,256,64.0,64,4,1,4,YES
164,662,132.4,164,6,1.2,6,656,131.2,164,5,1,5,YES
70,280,70.0,70,0,0.0,0,280,70.0,70,4,1,4,YES
32,128,32.0,32,0,0.0,0,128,32.0,32,4,1,4,YES
148,592,148.0,148,0,0.0,0,592,148.0,148,4,1,4,YES
156,624,156.0,156,0,0.0,0,624,156.0,156,4,1,4,YES
119,476,119.0,119,0,0.0,0,476,119.0,119,4,1,4,YES
118,507,46.09090909090909,118,49,4.454545454545454,7,486,44.18181818181818,118,11,1,8,YES
93,644,64.4,124,86,8.6,39,682,68.2,124,10,0,3,NO
229,916,229.0,229,0,0.0,0,916,229.0,229,4,1,4,YES
123,996,66.4,123,5,0.3333333333333333,4,991,66.06666666666666,123,15,1,7,YES
201,2412,201.0,201,0,0.0,0,2412,201.0,201,12,0,7,NO
180,2160,180.0,180,0,0.0,0,2160,180.0,180,12,0,7,NO
156,624,156.0,156,0,0.0,0,624,156.0,156,4,1,4,YES
98,684,68.4,134,96,9.6,44,732,73.2,134,10,0,3,NO
85,340,85.0,85,0,0.0,0,340,85.0,85,4,1,4,YES
48,192,48.0,48,0,0.0,0,192,48.0,48,4,1,4,YES
145,640,91.42857142857143,145,60,8.571428571428571,27,588,84.0,145,7,0,4,NO
145,603,43.07142857142857,144,18,1.2857142857142858,18,585,41.785714285714285,144,14,2,6,YES
113,588,84.0,113,23,3.2857142857142856,22,565,80.71428571428571,113,7,0,4,NO
146,584,146.0,146,0,0.0,0,584,146.0,146,4,1,4,YES
113,452,113.0,113,0,0.0,0,452,113.0,113,4,1,4,YES
147,588,147.0,147,0,0.0,0,588,147.0,147,4,1,4,YES
125,500,125.0,125,0,0.0,0,500,125.0,125,4,1,4,YES
252,1008,252.0,252,0,0.0,0,1008,252.0,252,4,1,4,YES
368,1472,368.0,368,0,0.0,0,1472,368.0,368,4,1,4,YES
106,424,106.0,106,0,0.0,0,424,106.0,106,4,1,4,YES
181,724,181.0,181,0,0.0,0,724,181.0,181,4,1,4,YES
260,633,31.65,264,126,6.3,13,563,28.15,264,20,2,14,YES
610,1488,64.69565217391305,616,178,7.739130434782608,20,1364,59.30434782608695,616,23,1,14,YES
39,82,13.666666666666666,39,4,0.6666666666666666,1,78,13.0,39,6,1,6,YES
39,78,39.0,39,0,0.0,0,78,39.0,39,2,0,2,NO
39,78,39.0,39,0,0.0,0,78,39.0,39,2,0,2,NO
24,48,24.0,24,0,0.0,0,48,24.0,24,2,0,2,NO
62,124,62.0,62,0,0.0,0,124,62.0,62,2,0,2,NO
77,166,27.666666666666668,77,12,2.0,3,154,25.666666666666668,77,6,1,6,YES
77,154,77.0,77,0,0.0,0,154,77.0,77,2,0,2,NO
54,108,54.0,54,0,0.0,0,108,54.0,54,2,0,2,NO
92,192,21.333333333333332,92,4,0.4444444444444444,1,188,20.88888888888889,92,9,1,7,YES
58,116,58.0,58,0,0.0,0,116,58.0,58,2,0,2,NO
24,48,24.0,24,0,0.0,0,48,24.0,24,2,0,2,NO
64,128,64.0,64,0,0.0,0,128,64.0,64,2,0,2,NO
216,436,72.66666666666667,216,4,0.6666666666666666,1,432,72.0,216,6,1,6,YES
36,72,36.0,36,0,0.0,0,72,36.0,36,2,0,2,NO
36,72,36.0,36,0,0.0,0,72,36.0,36,2,0,2,NO
208,416,208.0,208,0,0.0,0,416,208.0,208,2,0,2,NO
39,176,22.0,39,20,2.5,5,156,19.5,39,8,1,7,YES
47,216,27.0,47,28,3.5,7,188,23.5,47,8,1,7,YES
74,148,74.0,74,0,0.0,0,148,74.0,74,2,0,2,NO
71,178,29.666666666666668,71,36,6.0,9,142,23.666666666666668,71,6,1,6,YES
56,128,21.333333333333332,56,16,2.6666666666666665,4,112,18.666666666666668,56,6,1,6,YES
44,104,17.333333333333332,44,16,2.6666666666666665,4,88,14.666666666666666,44,6,1,6,YES
55,126,21.0,55,16,2.6666666666666665,4,110,18.333333333333332,55,6,1,6,YES
53,393,30.23076923076923,54,15,1.1538461538461537,5,386,29.692307692307693,54,13,1,11,YES
187,1383,81.3529411764706,187,40,2.3529411764705883,12,1343,79.0,187,17,1,11,YES
44,320,29.09090909090909,44,12,1.0909090909090908,3,308,28.0,44,11,1,11,YES
171,1244,62.2,168,38,1.9,16,1206,60.3,168,20,0,12,NO
493,3712,154.66666666666666,471,177,7.375,78,3535,147.29166666666666,471,24,0,12,NO
122,882,110.25,127,28,3.5,28,864,108.0,127,8,0,7,NO
132,928,77.33333333333333,132,4,0.3333333333333333,1,924,77.0,132,12,1,11,YES
115,827,48.64705882352941,111,10,0.5882352941176471,1,817,48.05882352941177,111,17,0,12,NO
201,1447,120.58333333333333,201,40,3.3333333333333335,9,1407,117.25,201,12,1,11,YES
116,816,74.18181818181819,116,4,0.36363636363636365,1,812,73.81818181818181,116,11,1,11,YES
225,1575,196.875,225,0,0.0,0,1575,196.875,225,8,0,7,NO
42,296,37.0,42,2,0.25,2,294,36.75,42,8,0,7,NO
44,308,38.5,44,0,0.0,0,308,38.5,44,8,0,7,NO
136,956,106.22222222222223,136,4,0.4444444444444444,4,952,105.77777777777777,136,9,0,7,NO
27,189,27.0,27,0,0.0,0,189,27.0,27,7,0,7,NO
47,345,19.166666666666668,42,1,0.05555555555555555,1,344,19.11111111111111,42,18,0,12,NO
60,420,60.0,60,0,0.0,0,420,60.0,60,7,0,7,NO
58,424,35.333333333333336,58,18,1.5,4,406,33.833333333333336,58,12,1,11,YES
56,396,49.5,58,4,0.5,4,396,49.5,58,8,0,7,NO
205,1494,124.5,205,59,4.916666666666667,13,1435,119.58333333333333,205,12,1,11,YES
44,312,26.0,44,4,0.3333333333333333,1,308,25.666666666666668,44,12,1,11,YES
49,347,31.545454545454547,49,4,0.36363636363636365,1,343,31.181818181818183,49,11,1,11,YES
30,214,19.454545454545453,30,4,0.36363636363636365,1,210,19.09090909090909,30,11,1,11,YES
39,277,25.181818181818183,39,4,0.36363636363636365,1,273,24.818181818181817,39,11,1,11,YES
80,564,51.27272727272727,80,4,0.36363636363636365,1,560,50.90909090909091,80,11,1,11,YES
29,203,29.0,29,0,0.0,0,203,29.0,29,7,0,7,NO
49,345,43.125,50,2,0.25,2,345,43.125,50,8,0,7,NO
78,550,61.111111111111114,80,4,0.4444444444444444,2,550,61.111111111111114,80,9,0,7,NO
45,315,45.0,45,0,0.0,0,315,45.0,45,7,0,7,NO
31,217,31.0,31,0,0.0,0,217,31.0,31,7,0,7,NO
30,223,18.583333333333332,30,13,1.0833333333333333,3,210,17.5,30,12,1,11,YES
36,252,36.0,36,0,0.0,0,252,36.0,36,7,0,7,NO
43,309,28.09090909090909,43,8,0.7272727272727273,2,301,27.363636363636363,43,11,1,11,YES
60,248,31.0,60,8,1.0,2,240,30.0,60,8,1,8,YES
85,348,43.5,85,8,1.0,2,340,42.5,85,8,1,8,YES
92,368,92.0,92,0,0.0,0,368,92.0,92,4,0,4,NO
156,936,93.6,199,355,35.5,71,1021,102.1,199,10,2,8,YES
98,400,50.0,98,8,1.0,2,392,49.0,98,8,1,8,YES
131,602,50.166666666666664,133,36,3.0,8,586,48.833333333333336,133,12,2,8,YES
194,825,82.5,194,48,4.8,10,777,77.7,194,10,1,8,YES
201,851,85.1,201,38,3.8,9,813,81.3,201,10,1,8,YES
69,294,29.4,72,6,0.6,1,288,28.8,72,10,1,8,YES
68,276,34.5,68,4,0.5,1,272,34.0,68,8,1,8,YES
52,212,26.5,52,4,0.5,1,208,26.0,52,8,1,8,YES
50,204,25.5,50,4,0.5,1,200,25.0,50,8,1,8,YES
202,886,88.6,202,22,2.2,9,864,86.4,202,10,1,8,YES
73,298,49.666666666666664,73,4,0.6666666666666666,2,294,49.0,73,6,0,4,NO
42,168,42.0,42,0,0.0,0,168,42.0,42,4,0,4,NO
35,140,35.0,35,0,0.0,0,140,35.0,35,4,0,4,NO
125,552,55.2,125,50,5.0,10,502,50.2,125,10,0,7,NO
65,260,65.0,65,0,0.0,0,260,65.0,65,4,0,4,NO
48,192,48.0,48,0,0.0,0,192,48.0,48,4,0,4,NO
89,356,89.0,89,0,0.0,0,356,89.0,89,4,0,4,NO
153,627,104.5,153,14,2.3333333333333335,7,613,102.16666666666667,153,6,0,4,NO
40,160,40.0,40,0,0.0,0,160,40.0,40,4,0,4,NO
64,260,32.5,64,4,0.5,1,256,32.0,64,8,1,8,YES
99,412,51.5,99,16,2.0,4,396,49.5,99,8,1,8,YES
73,300,37.5,73,8,1.0,2,292,36.5,73,8,1,8,YES
72,296,37.0,72,8,1.0,2,288,36.0,72,8,1,8,YES
51,257,42.833333333333336,51,2,0.3333333333333333,2,255,42.5,51,6,2,5,YES
36,186,23.25,36,6,0.75,2,180,22.5,36,8,1,8,YES
31,134,14.88888888888889,31,10,1.1111111111111112,2,124,13.777777777777779,31,9,2,8,YES
61,352,32.0,86,133,12.090909090909092,27,469,42.63636363636363,86,11,2,8,YES
74,370,74.0,74,0,0.0,0,370,74.0,74,5,2,5,YES
101,408,40.8,101,4,0.4,1,404,40.4,101,10,2,9,YES
86,431,71.83333333333333,86,1,0.16666666666666666,1,430,71.66666666666667,86,6,2,5,YES
106,532,88.66666666666667,106,2,0.3333333333333333,2,530,88.33333333333333,106,6,2,5,YES
91,461,76.83333333333333,92,1,0.16666666666666666,1,460,76.66666666666667,92,6,2,5,YES
58,292,48.666666666666664,58,2,0.3333333333333333,2,290,48.333333333333336,58,6,2,5,YES
106,531,88.5,106,1,0.16666666666666666,1,530,88.33333333333333,106,6,2,5,YES
143,717,119.5,143,2,0.3333333333333333,2,715,119.16666666666667,143,6,2,5,YES
52,261,43.5,52,1,0.16666666666666666,1,260,43.333333333333336,52,6,2,5,YES
88,442,73.66666666666667,88,2,0.3333333333333333,2,440,73.33333333333333,88,6,2,5,YES
66,291,26.454545454545453,68,29,2.6363636363636362,6,282,25.636363636363637,68,11,2,8,YES
44,232,29.0,44,12,1.5,4,220,27.5,44,8,1,8,YES
158,818,90.88888888888889,158,28,3.111111111111111,13,790,87.77777777777777,158,9,1,8,YES
51,265,29.444444444444443,51,10,1.1111111111111112,3,255,28.333333333333332,51,9,1,8,YES
36,189,23.625,36,9,1.125,3,180,22.5,36,8,1,8,YES
63,324,40.5,63,9,1.125,3,315,39.375,63,8,1,8,YES
36,76,12.666666666666666,36,4,0.6666666666666666,1,72,12.0,36,6,1,6,YES
43,94,15.666666666666666,43,8,1.3333333333333333,2,86,14.333333333333334,43,6,1,6,YES
81,189,27.0,81,23,3.2857142857142856,5,166,23.714285714285715,81,7,1,7,YES
75,169,24.142857142857142,75,17,2.4285714285714284,4,152,21.714285714285715,75,7,1,7,YES
81,184,26.285714285714285,81,12,1.7142857142857142,3,172,24.571428571428573,81,7,1,7,YES
88,203,29.0,88,25,3.5714285714285716,6,178,25.428571428571427,88,7,1,7,YES
42,88,14.666666666666666,42,4,0.6666666666666666,1,84,14.0,42,6,1,6,YES
82,213,71.0,82,21,7.0,21,192,64.0,82,3,0,3,NO
55,114,19.0,55,4,0.6666666666666666,1,110,18.333333333333332,55,6,1,6,YES
48,144,48.0,48,0,0.0,0,144,48.0,48,3,0,3,NO
72,216,72.0,72,0,0.0,0,216,72.0,72,3,0,3,NO
113,245,35.0,113,37,5.285714285714286,25,244,34.857142857142854,113,7,1,7,YES
55,132,18.857142857142858,55,22,3.142857142857143,10,110,15.714285714285714,55,7,1,7,YES
35,83,11.857142857142858,35,13,1.8571428571428572,3,70,10.0,35,7,1,7,YES
47,98,16.333333333333332,47,4,0.6666666666666666,1,94,15.666666666666666,47,6,1,6,YES
101,159,26.5,101,38,6.333333333333333,18,121,20.166666666666668,101,6,1,6,YES
109,218,109.0,109,0,0.0,0,218,109.0,109,2,0,2,NO
28,60,10.0,28,4,0.6666666666666666,1,56,9.333333333333334,28,6,1,6,YES
54,54,54.0,54,0,0.0,0,54,54.0,54,1,0,1,NO
158,186,31.0,158,25,4.166666666666667,6,161,26.833333333333332,158,6,1,6,YES
52,65,10.833333333333334,52,12,2.0,4,53,8.833333333333334,52,6,1,6,YES
53,81,16.2,53,28,5.6,7,53,10.6,53,5,1,5,YES
81,117,23.4,81,36,7.2,9,81,16.2,81,5,1,5,YES
83,111,22.2,83,28,5.6,7,83,16.6,83,5,1,5,YES
63,91,18.2,63,28,5.6,7,63,12.6,63,5,1,5,YES
48,48,48.0,48,0,0.0,0,48,48.0,48,1,0,1,NO
55,59,11.8,55,4,0.8,1,55,11.0,55,5,1,5,YES
149,185,30.833333333333332,149,37,6.166666666666667,25,150,25.0,149,6,1,6,YES
263,292,48.666666666666664,263,24,4.0,6,268,44.666666666666664,263,6,1,6,YES
179,251,125.5,179,58,29.0,58,193,96.5,179,2,0,2,NO
37,37,37.0,37,0,0.0,0,37,37.0,37,1,0,1,NO
25,25,25.0,25,0,0.0,0,25,25.0,25,1,0,1,NO
