Ticket_ID,Commit_Hash,Author,Date,Message,Changed_Files
BOOKKEEPER-642,d3328c5a78137de5416f3d8bc1f269f2ac648e6b,Ivan Brendan Kelly,2013-07-24 14:55:31 +0000,"BOOKKEEPER-642: Bookie returns incorrect exitcode, ExitCode.ZK_REG_FAIL is getting overridden (Rakesh via ivank)",CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java
BOOKKEEPER-663,22509a7a2c8acbd5cce182529169fc0057e55b0d,Ivan Brendan Kelly,2013-07-29 10:30:32 +0000,BOOKKEEPER-663: HierarchicalLedgerManager iterator is missing some ranges and the last ledger in the range (mmerli via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java
BOOKKEEPER-604,d1ad860f8e83530e0d8f1498a35da2e9fbb85962,Ivan Brendan Kelly,2013-08-12 17:01:05 +0000,BOOKKEEPER-604: Ledger storage can log an exception if GC happens concurrently. (sijie & ivank via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java
BOOKKEEPER-667,94d65d8d2e3239ad0694d3c2252fca0e3dbea8b3,Ivan Brendan Kelly,2013-08-13 12:32:37 +0000,BOOKKEEPER-667: Client write will fail with BadMetadataVersion in case of multiple Bookie failures with AutoRecovery enabled (sijie via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java
BOOKKEEPER-668,2179f1bf6d656d7c5f7e89f2eeaaa0732f0b9608,Ivan Brendan Kelly,2013-08-20 10:51:50 +0000,BOOKKEEPER-668: Race between PerChannelBookieClient#channelDisconnected() and disconnect() calls can make clients hang while add/reading entries in case of multiple bookie failures (sijie & ivank via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java
BOOKKEEPER-624,f41bb6f8b521e26a0a746530e648a9ca2120af51,Ivan Brendan Kelly,2013-08-20 11:02:59 +0000,BOOKKEEPER-624: Reduce logs generated by ReplicationWorker (vinay via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java
BOOKKEEPER-632,c4fd34f0f13a044c0261732ff2dd454acc4b73de,Ivan Brendan Kelly,2013-08-21 11:19:21 +0000,BOOKKEEPER-632: AutoRecovery should consider read only bookies (vinay via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java
BOOKKEEPER-649,d8e6972385e6662ddcf398fc2de47622a9bef22d,Ivan Brendan Kelly,2013-08-22 14:40:10 +0000,BOOKKEEPER-649: Race condition in sync ZKUtils.createFullPathOptimistic() (ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java
BOOKKEEPER-580,98d6dcec7403c523cfd07cf48ed878e1ab13eae0,Ivan Brendan Kelly,2013-08-23 16:48:37 +0000,BOOKKEEPER-580: improve close logic (sijie & ivank via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java
BOOKKEEPER-446,aadaae443e1bc70505150a3218a54ff66ebfb921,Ivan Brendan Kelly,2013-09-10 13:14:40 +0000,BOOKKEEPER-446: BookKeeper.createLedger(..) should not mask the error with ZKException (sijie via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java
BOOKKEEPER-683,441891b2d76b3b0244d00480e0ab70f2d2121d57,Ivan Brendan Kelly,2013-09-27 09:37:07 +0000,BOOKKEEPER-683: TestSubAfterCloseSub fails on 4.2 (jiannan via ivank),CHANGES.txt;hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java
BOOKKEEPER-686,8dafa943a1d5a1cf562d94cc6d2f656e0c0be17e,Sijie Guo,2013-10-02 05:01:52 +0000,BOOKKEEPER-686: Bookie startup will fail if one of the configured ledgerDir is full and the same is used for replaying the journal (Rakesh via sijie),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java
BOOKKEEPER-638,d9f4e60c850291d17e12ed44776b88cf02335701,Ivan Brendan Kelly,2013-10-11 14:18:40 +0000,BOOKKEEPER-638: Two bookies could start at the same time to access bookie data. (sijie via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java
BOOKKEEPER-676,a3575c3ebcb323a53d7a193488453aa44557c97a,Ivan Brendan Kelly,2013-10-14 15:38:44 +0000,BOOKKEEPER-676: Make add asynchrounous in ledger recovery (aniruddha via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java
BOOKKEEPER-673,33ea58027b0a3ba160f7ac19d20568709f453f4d,Ivan Brendan Kelly,2013-10-14 16:32:27 +0000,BOOKKEEPER-673: Ledger length can be inaccurate in failure case (sijie via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java
BOOKKEEPER-688,24dc8ac30c97620cf4dbef48deff2bb957932eb8,Sijie Guo,2013-10-22 05:35:46 +0000,BOOKKEEPER-688: NPE exception in PerChannelBookieClient (ivank via sijie),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java
BOOKKEEPER-664,9602c32f16184e10873d53c269e270e3cd0ebeed,Sijie Guo,2013-10-22 05:44:13 +0000,BOOKKEEPER-664: Compaction increases latency on journal writes (ivank via sijie),CHANGES.txt;bookkeeper-server/conf/bk_server.conf;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java
BOOKKEEPER-602,2d0cd0d1b9d41f3b600f6dac308c6d34317ae676,Sijie Guo,2013-10-29 04:14:18 +0000,"BOOKKEEPER-602: we should have request timeouts rather than channel timeout in PerChannelBookieClient (Aniruddha, ivank via sijie)",CHANGES.txt;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java
BOOKKEEPER-698,f345cb9472250eca2b724fa14b8d2c08425b6a2f,Sijie Guo,2013-10-30 04:59:47 +0000,BOOKKEEPER-698: Bookie client closure is not considering timeoutExecutor (rakesh via sijie),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java
BOOKKEEPER-700,ea4a13a45d8d2102f5f0098e404d3de66777a39b,Ivan Brendan Kelly,2013-10-30 15:23:54 +0000,BOOKKEEPER-700: GarbageCollectorThread exsiting with ArrayIndexOutOfBoundsException (rakeshr via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java
BOOKKEEPER-678,67dccebdbee27476657898a370c4f1808231fc4b,Ivan Brendan Kelly,2013-11-22 09:40:15 +0000,BOOKKEEPER-678: BookieServer shutdown hangs indefinitely at NioServerSocketChannelFactory.releaseExternalResources (rakeshr via ivank),CHANGES.txt;bookkeeper-server/pom.xml;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java
BOOKKEEPER-711,810f10e9c628604a7697172df79478d9186be637,Sijie Guo,2013-12-05 06:33:31 +0000,BOOKKEEPER-711: bookkeeper-daemon.sh will not remove the pid file one successful stop (vinay via sijie),CHANGES.txt;bookkeeper-server/bin/bookkeeper-daemon.sh
BOOKKEEPER-712,42185c2e3d9e6d85b095842ac051f3a3c4a4d22f,Sijie Guo,2013-12-05 06:35:56 +0000,BOOKKEEPER-712: bookkeeper script should use java from JAVA_HOME (vinay via sijie),CHANGES.txt;bookkeeper-server/bin/bookkeeper
BOOKKEEPER-709,5c3a30f8e423da51b1ee03173a336400335de3b8,Flavio Paiva Junqueira,2014-01-03 17:12:42 +0000,BOOKKEEPER-709: SlowBookieTest#testSlowBookie fails intermittently (Rakesh R via fpj),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java
BOOKKEEPER-714,79a73f0f71be5701b44ab47c14f92945989b1417,Sijie Guo,2014-01-09 06:30:11 +0000,BOOKKEEPER-714: Logging channel exceptions in PerChannelBookieClient (sijie),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java
BOOKKEEPER-710,78c0d2515f2e381b2c690bdbf2bf9bad03d1250c,Ivan Brendan Kelly,2014-01-17 17:13:43 +0000,BOOKKEEPER-710: OpenLedgerNoRecovery should watch ensemble change. (sijie via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestWatchEnsembleChange.java
BOOKKEEPER-719,23f3760dd5d79e6894616834aa41d59089c9548a,Ivan Brendan Kelly,2014-01-21 15:41:29 +0000,BOOKKEEPER-719: Inconsistent synchronization of org.apache.bookkeeper.stats.CodahaleMetricsProvider.metrics (sijie via ivank),CHANGES.txt;bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleMetricsProvider.java
BOOKKEEPER-720,7b44d9552d8b854160278582db3f5ca07882358a,Sijie Guo,2014-01-22 06:37:35 +0000,BOOKKEEPER-720: CheckpointSource.MIN#compareTo does exactly the opposite of what it should (ivank via sijie),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java
BOOKKEEPER-708,0345c8095ee47aefd7d40a07e2a621079c94f4fd,Sijie Guo,2014-02-02 05:33:45 +0000,"BOOKKEEPER-708: Shade protobuf library to avoid incompatible versions (rakesh, ivank via sijie)",CHANGES.txt;bookkeeper-server/pom.xml;bookkeeper-stats-providers/codahale-metrics-provider/pom.xml;hedwig-client/pom.xml;hedwig-protocol/pom.xml;pom.xml
BOOKKEEPER-727,94ebe62b8c6ddcd2b52e8bc4eac4e102ff4cf720,Flavio Paiva Junqueira,2014-02-05 21:52:05 +0000,BOOKKEEPER-727: Names of bookie write/read threads are backwards (ivank via fpj),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java
BOOKKEEPER-728,63232dec02952e3404beeafd0c73fc61c2c7cd17,Sijie Guo,2014-02-06 08:21:08 +0000,"BOOKKEEPER-728: Bookkeeper#Builder is not public, so can't be used outside of client package (ivank via fpj)",CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java
BOOKKEEPER-729,b62a67b1b11a10fe378a0bef25b846887cd104b1,Sijie Guo,2014-02-06 08:25:45 +0000,"BOOKKEEPER-729: Bookie shouldn't exit with 0, if exiting from deathwatcher and thread death was caused by OOM (ivank via fpj)",CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java
BOOKKEEPER-725,3870ff300c64dc41828fdc8c9627e76450cff077,Sijie Guo,2014-02-06 08:31:11 +0000,BOOKKEEPER-725: AutoRecoveryMain should exit with error code if deathwatcher finds dead thread (ivank via sijie),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java
BOOKKEEPER-726,7e0b69cac5d406c777765bc1fa879520ea9176ec,Sijie Guo,2014-02-06 08:34:15 +0000,BOOKKEEPER-726: PerChannelBookieClient should print address that it failed to connect to when it fails to correct (ivank via sijie),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java
BOOKKEEPER-724,8aafd10f6634f039e33b0576d4b61121b494e93a,Flavio Paiva Junqueira,2014-02-06 11:32:14 +0000,BOOKKEEPER-724: Shade introduces RAT error (sijie via fpj),CHANGES.txt;bookkeeper-server/pom.xml
BOOKKEEPER-731,f19744d30ed879022a66de885cb1236d54582d2b,Sijie Guo,2014-02-10 05:53:57 +0000,BOOKKEEPER-731: Missing BOOKIE_PID_DIR and BOOKIE_STOP_TIMEOUT in env variables list (rakesh via sijie),CHANGES.txt;bookkeeper-server/bin/bookkeeper
BOOKKEEPER-654,653dd6d733e9022a6189a2c8546bb8e3afa22715,Ivan Brendan Kelly,2014-02-21 18:01:17 +0000,"BOOKKEEPER-654: Bookkeeper client operations are allowed even after its closure, bk#close() (sijie via ivank)",CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/CleanupLedgerManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperCloseTest.java
BOOKKEEPER-730,9d4ce1671cd6731b9b9652399c24a91c34e0bc65,Ivan Brendan Kelly,2014-03-07 12:34:19 +0000,BOOKKEEPER-730: Shade pom file missing apache license header (ivank),CHANGES.txt;bin/test-patch-00-clean;bookkeeper-server/pom.xml;pom.xml
BOOKKEEPER-363,2d427e8d4b2c1d889ab5586e28e198c140a10489,Ivan Brendan Kelly,2014-03-07 17:39:37 +0000,BOOKKEEPER-363: Re-distributing topics among newly added hubs. (aniruddha via ivank),CHANGES.txt;hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java;hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicBasedLoadShedder.java;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestTopicBasedLoadShedder.java
BOOKKEEPER-740,1ac25ebe98dd3038f68fe80e79570b9beceb0be8,Sijie Guo,2014-03-10 02:14:35 +0000,BOOKKEEPER-740: AutoRecoveryMainTest#testAutoRecoverySessionLoss is failing (Rakesh via sijie),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java
BOOKKEEPER-742,e1838f47800120252a3b5db77b7d1169e1daf801,Ivan Brendan Kelly,2014-04-24 08:43:56 +0000,BOOKKEEPER-742: Fix for empty ledgers losing quorum. (ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java
BOOKKEEPER-743,54c54f71a5fad10838c66c6a6b28ef13d9388931,Ivan Brendan Kelly,2014-04-24 12:44:34 +0000,BOOKKEEPER-743: Periodic ledger check running too often as doc doesn't match implementation. (ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java
BOOKKEEPER-744,4c27506835dd0a58ee0a37c4422c44237a344b30,Ivan Brendan Kelly,2014-05-06 10:30:54 +0000,BOOKKEEPER-744: Run the auditor bookie check periodically (ivank),CHANGES.txt;bookkeeper-server/conf/bk_server.conf;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java
BOOKKEEPER-744,e824ac2691f4e86ac5ced675cd3ffb66f00e059a,Ivan Brendan Kelly,2014-05-06 10:40:02 +0000,BOOKKEEPER-744: Run the auditor bookie check periodically (ivank) [missing files],bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicBookieCheckTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestCallbacks.java
BOOKKEEPER-755,e3594b50f93b881f8ded9fe26c9ae2f875e054ea,Flavio Paiva Junqueira,2014-05-14 22:41:03 +0000,BOOKKEEPER-755: Incorrect number of seconds specified in a day (Joseph Redfern via fpj),CHANGES.txt;bookkeeper-server/conf/bk_server.conf;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java
BOOKKEEPER-750,151c50dbe992efcaf0fa831dbf829b792b8bb925,Flavio Paiva Junqueira,2014-05-23 16:46:05 +0000,BOOKKEEPER-750. Flake in BookieAutoRecoveryTest#testEmptyLedgerLosesQuorumEventually (ivank via fpj),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java
BOOKKEEPER-750,d67f3a752d291b1f55e5b9597eca6b135d3626ee,Flavio Paiva Junqueira,2014-05-23 16:48:11 +0000,BOOKKEEPER-750. Flake in BookieAutoRecoveryTest#testEmptyLedgerLosesQuorumEventually (ivank via fpj),bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java
BOOKKEEPER-763,209dbf4982eb997c9691c4331dcaea3b7e4af6d6,Ivan Brendan Kelly,2014-05-30 10:41:47 +0000,BOOKKEEPER-763: findbugs fails to run on jenkins (ivank),CHANGES.txt;bin/test-patch-10-compile
BOOKKEEPER-751,d11665de31b5ee6969128062569f2081b5d9cf79,Ivan Brendan Kelly,2014-05-30 13:07:14 +0000,BOOKKEEPER-751: Ensure all the bookkeeper callbacks not run under ledger handle lock (sijie via ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java
BOOKKEEPER-745,d86917af98c2a7442619f1b71aa6d4d1da5945f4,Ivan Brendan Kelly,2014-06-02 09:54:03 +0000,BOOKKEEPER-745: Fix for false reports of ledger unreplication during rolling restarts. (ivank),CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicBookieCheckTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorRollingRestartTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestCallbacks.java
BOOKKEEPER-746,404b83abafb94b62c0ced2ba7cf6878762643746,Ivan Brendan Kelly,2014-06-03 10:35:13 +0000,"BOOKKEEPER-746: 5 new shell commands. List ledgers, list metadata, list underreplicated, show auditor and simpletest (ivank)",CHANGES.txt;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java
BOOKKEEPER-766,68deb96d2d1de45eea0c358c0eab39847d51e1f8,Flavio Paiva Junqueira,2014-06-05 10:56:29 +0000,BOOKKEEPER-766: Update notice.txt files to include 2014 (ivank via fpj),CHANGES.txt;NOTICE;bookkeeper-server/src/main/resources/NOTICE.bin.txt;hedwig-server/src/main/resources/NOTICE.bin.txt
BOOKKEEPER-767,80c6e5526c63409e4f359905d0fd319ac7d2b129,Flavio Paiva Junqueira,2014-06-06 13:29:47 +0000,BOOKKEEPER-767: Allow loopback in tests (ivank via fpj),CHANGES.txt;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/TestBKConfiguration.java;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicBookieCheckTest.java;hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java
BOOKKEEPER-765,c9db762707538a99a92852e60b88bed577b01377,Ivan Brendan Kelly,2014-06-10 10:01:45 +0000,BOOKKEEPER-765 bookkeeper script should fall back to java in path if JAVA_HOME is not set (ivank),CHANGES.txt;bookkeeper-server/bin/bookkeeper;bookkeeper-server/conf/bkenv.sh;hedwig-server/bin/hedwig;hedwig-server/conf/hwenv.sh
BOOKKEEPER-768,37fda574a530eedc6bd3ba5030e2f3e0805c10f8,Sijie Guo,2014-07-15 07:09:21 +0000,BOOKKEEPER-768: fix typo seconds to milliseconds in benchmark output (jialin via sijie),CHANGES.txt;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java
