Version,File,LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Age,WeightedAge,Buggy
4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java,299.0,310.0,5,0,3,299.0,241.0,59.8,21.85817860300619,18.53846153846154,4.371635720601239,174,78.0,34.8,474.0,146940.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,46.0,47.0,2,1,1,46.0,45.0,23.0,2.75,2.25,1.375,24,20.0,12.0,367.0,17249.0,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,95.0,106.0,4,0,3,95.0,90.0,23.75,10.166666666666666,7.5,2.5416666666666665,37,12.0,9.25,433.0,45898.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,31.0,32.0,1,0,1,31.0,31.0,31.0,2.909090909090909,2.909090909090909,2.909090909090909,11,11.0,11.0,254.0,8128.0,No
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,61.0,61.0,1,0,1,61.0,61.0,61.0,2.652173913043478,2.652173913043478,2.652173913043478,23,23.0,23.0,553.0,33733.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,653.0,1177.0,3,0,1,653.0,622.0,217.66666666666666,85.55460317460317,58.888888888888886,28.518201058201058,48,25.0,16.0,392.0,461384.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,160.0,160.0,1,0,1,160.0,160.0,160.0,5.161290322580645,5.161290322580645,5.161290322580645,31,31.0,31.0,294.0,47040.0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,177.0,199.0,7,0,4,177.0,158.0,25.285714285714285,3.22162159656162,1.8571428571428572,0.46023165665166,572,207.0,81.71428571428571,474.0,94326.0,No
4.2.2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,290.0,306.0,5,0,4,290.0,260.0,58.0,71.43169499876817,65.0,14.286338999753633,134,72.0,26.8,692.0,211752.0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,190.0,221.0,3,0,1,190.0,118.0,63.333333333333336,13.941666666666666,4.916666666666667,4.647222222222222,47,24.0,15.666666666666666,355.0,78455.0,No
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java,485.0,547.0,11,0,2,485.0,352.0,44.09090909090909,113.43435453435453,88.0,10.312214048577685,231,78.0,21.0,677.0,370319.0,No
4.2.2,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,96.0,96.0,1,0,1,96.0,96.0,96.0,10.666666666666666,10.666666666666666,10.666666666666666,9,9.0,9.0,692.0,66432.0,No
Pre-Release,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,76.0,78.0,2,0,2,76.0,74.0,38.0,0.38087973557081106,0.357487922705314,0.19043986778540553,378,207.0,189.0,-92.0,-7176.0,No
Pre-Release,bookkeeper/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,763.0,763.0,1,0,1,763.0,763.0,763.0,3.685990338164251,3.685990338164251,3.685990338164251,207,207.0,207.0,-251.0,-191513.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/TestSupport.java,151.0,151.0,1,0,1,151.0,151.0,151.0,1.0272108843537415,1.0272108843537415,1.0272108843537415,147,147.0,147.0,421.0,63571.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicCompositeSendReceiveTest.java,101.0,101.0,1,0,1,101.0,101.0,101.0,0.6870748299319728,0.6870748299319728,0.6870748299319728,147,147.0,147.0,421.0,42521.0,No
Pre-Release,bookkeeper/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,38.0,38.0,1,0,1,38.0,38.0,38.0,0.18357487922705315,0.18357487922705315,0.18357487922705315,207,207.0,207.0,-251.0,-9538.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,100.0,104.0,2,0,1,100.0,96.0,50.0,4.7272727272727275,4.0,2.3636363636363638,35,24.0,17.5,254.0,26416.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,38.0,69.0,8,1,3,38.0,16.0,4.75,3.4260197500824683,1.2,0.42825246876030854,346,171.0,43.25,224.0,15456.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,298.0,325.0,9,0,3,298.0,158.0,33.111111111111114,34.281904255588465,14.363636363636363,3.8091004728431628,272,171.0,30.22222222222222,466.0,151450.0,No
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java,47.0,51.0,3,0,1,47.0,45.0,15.666666666666666,6.116550116550116,4.090909090909091,2.038850038850039,91,78.0,30.333333333333332,388.0,19788.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,47.0,47.0,1,0,1,47.0,47.0,47.0,1.5161290322580645,1.5161290322580645,1.5161290322580645,31,31.0,31.0,294.0,13818.0,No
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieThrottleTest.java,127.0,254.0,2,0,2,127.0,127.0,63.5,79.375,63.5,39.6875,10,8.0,5.0,387.0,98298.0,No
Pre-Release,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,133.0,133.0,1,0,1,133.0,133.0,133.0,0.642512077294686,0.642512077294686,0.642512077294686,207,207.0,207.0,-251.0,-33383.0,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,338.0,424.0,7,1,2,338.0,143.0,48.285714285714285,15.505602175602174,6.388888888888889,2.2150860250860247,190,44.0,27.142857142857142,474.0,200976.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionRollbackOrderTest.java,161.0,161.0,1,0,1,161.0,161.0,161.0,1.0952380952380953,1.0952380952380953,1.0952380952380953,147,147.0,147.0,421.0,67781.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRedeliveredTest.java,380.0,380.0,1,0,1,380.0,380.0,380.0,2.5850340136054424,2.5850340136054424,2.5850340136054424,147,147.0,147.0,421.0,159980.0,No
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,69.0,71.0,3,0,2,69.0,55.0,23.0,5.461538461538462,4.0,1.8205128205128205,120,78.0,40.0,388.0,27548.0,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,4.0,55.0,2,0,2,4.0,4.0,2.0,16.87878787878788,16.333333333333332,8.43939393939394,14,11.0,7.0,430.0,23650.0,No
4.2.1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,203.0,224.0,9,1,4,203.0,159.0,22.555555555555557,4.5783365388510004,1.3333333333333333,0.5087040598723334,588,207.0,65.33333333333333,665.0,148960.0,No
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,91.0,96.0,3,0,3,91.0,76.0,30.333333333333332,0.9855708110856853,0.5833333333333334,0.32852360369522843,402,207.0,134.0,217.0,20832.0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,741.0,932.0,10,1,3,741.0,397.0,74.1,154.32331945911574,79.4,15.432331945911574,165,41.0,16.5,429.0,399828.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,89.0,89.0,1,0,1,89.0,89.0,89.0,2.870967741935484,2.870967741935484,2.870967741935484,31,31.0,31.0,294.0,26166.0,No
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ListLedgersTest.java,112.0,113.0,2,0,1,112.0,111.0,56.0,55.52777777777778,55.5,27.76388888888889,74,72.0,37.0,677.0,76501.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/{multiplex => }/ResubscribeCallback.java,6.0,9.0,1,0,1,6.0,6.0,6.0,1.0,1.0,1.0,9,9.0,9.0,366.0,3294.0,No
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,152.0,152.0,1,0,1,152.0,152.0,152.0,6.608695652173913,6.608695652173913,6.608695652173913,23,23.0,23.0,553.0,84056.0,No
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java,142.0,142.0,1,0,1,142.0,142.0,142.0,6.173913043478261,6.173913043478261,6.173913043478261,23,23.0,23.0,553.0,78526.0,No
Pre-Release,bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,88.0,88.0,1,0,1,88.0,88.0,88.0,0.4251207729468599,0.4251207729468599,0.4251207729468599,207,207.0,207.0,-251.0,-22088.0,No
4.2.2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,555.0,649.0,9,1,4,555.0,425.0,61.666666666666664,157.59764340637255,106.25,17.510849267374727,164,72.0,18.22222222222222,692.0,449108.0,No
4.2.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java,512.0,512.0,1,0,1,512.0,512.0,512.0,3.4829931972789114,3.4829931972789114,3.4829931972789114,147,147.0,147.0,421.0,215552.0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,160.0,214.0,4,0,3,160.0,104.0,40.0,1.5410430208844446,0.5730994152046783,0.38526075522111114,488,207.0,122.0,232.0,49648.0,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,97.0,97.0,2,0,2,97.0,94.0,48.5,94.07317073170732,94.0,47.03658536585366,42,41.0,21.0,429.0,41613.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
4.2.2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,308.0,339.0,7,0,3,308.0,272.0,44.0,43.42340561737113,38.857142857142854,6.203343659624447,184,78.0,26.285714285714285,692.0,234588.0,No
Pre-Release,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,50.0,52.0,2,0,2,50.0,48.0,25.0,0.38003220611916266,0.2318840579710145,0.19001610305958133,234,207.0,117.0,-19.0,-988.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,143.0,217.0,15,1,3,143.0,42.0,9.533333333333333,28.91366255733828,16.666666666666668,1.927577503822552,465,171.0,31.0,776.0,168392.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,168.0,189.0,5,1,2,168.0,112.0,33.6,35.2,22.4,7.040000000000001,28,7.0,5.6,359.0,67851.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,108.0,231.0,15,1,3,108.0,26.0,7.2,18.121917453556563,11.4,1.2081278302371041,521,171.0,34.733333333333334,776.0,179256.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSelectorTest.java,212.0,212.0,1,0,1,212.0,212.0,212.0,1.4421768707482994,1.4421768707482994,1.4421768707482994,147,147.0,147.0,421.0,89252.0,No
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,73.0,74.0,3,0,3,73.0,64.0,24.333333333333332,0.8208746503941011,0.5,0.2736248834647004,394,207.0,131.33333333333334,113.0,8362.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java,73.0,73.0,1,0,1,73.0,73.0,73.0,5.615384615384615,5.615384615384615,5.615384615384615,13,13.0,13.0,685.0,50005.0,No
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,146.0,160.0,5,0,3,146.0,129.0,29.2,1.5327652152041316,0.6666666666666666,0.3065530430408263,507,207.0,101.4,139.0,22240.0,No
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,841.0,1328.0,19,0,3,841.0,166.0,44.26315789473684,255.6761341815746,80.0,13.456638641135505,589,171.0,31.0,776.0,1030528.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1041.0,1074.0,12,0,4,1041.0,684.0,86.75,166.65567765567766,57.0,13.88797313797314,101,18.0,8.416666666666666,726.0,779724.0,No
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,340.0,407.0,10,0,3,340.0,222.0,34.0,109.56178543678544,74.0,10.956178543678543,246,78.0,24.6,677.0,275539.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,12.0,23.0,3,0,2,12.0,8.0,4.0,0.17510847009998112,0.0935672514619883,0.05836949003332704,336,171.0,112.0,677.0,15571.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,374.0,597.0,12,0,4,374.0,224.0,31.166666666666668,28.453905684143766,8.0,2.3711588070119807,632,207.0,52.666666666666664,294.0,175518.0,No
4.2.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java,657.0,657.0,1,0,1,657.0,657.0,657.0,4.469387755102041,4.469387755102041,4.469387755102041,147,147.0,147.0,421.0,276597.0,No
4.2.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java,187.0,187.0,1,0,1,187.0,187.0,187.0,1.272108843537415,1.272108843537415,1.272108843537415,147,147.0,147.0,421.0,78727.0,No
4.2.2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,229.0,243.0,5,0,3,229.0,177.0,45.8,70.74444444444444,44.25,14.148888888888887,99,72.0,19.8,677.0,164511.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/ExpiryHogTest.java,61.0,61.0,1,0,1,61.0,61.0,61.0,0.41496598639455784,0.41496598639455784,0.41496598639455784,147,147.0,147.0,421.0,25681.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,232.0,253.0,9,0,3,232.0,157.0,25.77777777777778,44.12977598282476,31.4,4.903308442536084,180,72.0,20.0,677.0,171281.0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,279.0,558.0,4,0,3,279.0,226.0,69.75,11.188679535444502,9.458333333333334,2.7971698838611254,495,207.0,123.75,217.0,121086.0,No
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,27.0,27.0,1,0,1,27.0,27.0,27.0,13.5,13.5,13.5,2,2.0,2.0,42.0,1134.0,No
4.2.1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java,100.0,101.0,3,0,2,100.0,74.0,33.333333333333336,40.5970695970696,37.0,13.532356532356532,87,78.0,29.0,643.0,64943.0,No
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,297.0,319.0,9,0,3,297.0,267.0,33.0,71.88737373737374,66.75,7.987485970819304,95,20.0,10.555555555555555,730.0,232870.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNonPersistentTopicTest.java,37.0,37.0,1,0,1,37.0,37.0,37.0,0.25170068027210885,0.25170068027210885,0.25170068027210885,147,147.0,147.0,421.0,15577.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,119.0,153.0,6,0,4,119.0,83.0,19.833333333333332,2.361818134240073,1.1290322580645162,0.3936363557066788,557,207.0,92.83333333333333,294.0,44982.0,No
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java,304.0,344.0,11,0,3,304.0,143.0,27.636363636363637,79.21779398762158,57.5,7.201617635238325,265,78.0,24.09090909090909,677.0,232888.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,97.0,102.0,4,0,2,97.0,72.0,24.25,3.6414141414141414,1.6363636363636365,0.9103535353535354,93,44.0,23.25,383.0,39066.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreTable.java,341.0,341.0,1,0,1,341.0,341.0,341.0,21.3125,21.3125,21.3125,16,16.0,16.0,338.0,115258.0,No
Pre-Release,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,232.0,232.0,1,0,1,232.0,232.0,232.0,1.1207729468599035,1.1207729468599035,1.1207729468599035,207,207.0,207.0,-251.0,-58232.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,34.0,34.0,1,0,1,34.0,34.0,34.0,4.857142857142857,4.857142857142857,4.857142857142857,7,7.0,7.0,265.0,9010.0,No
Pre-Release,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22.0,22.0,1,0,1,22.0,22.0,22.0,0.10628019323671498,0.10628019323671498,0.10628019323671498,207,207.0,207.0,-251.0,-5522.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,751.0,1225.0,5,0,1,751.0,538.0,150.2,92.14404505888376,64.77777777777777,18.428809011776753,80,31.0,16.0,392.0,480200.0,No
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,60.0,60.0,1,0,1,60.0,60.0,60.0,2.608695652173913,2.608695652173913,2.608695652173913,23,23.0,23.0,553.0,33180.0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,66.0,68.0,3,0,1,66.0,64.0,22.0,5.0,4.0,1.6666666666666667,24,16.0,8.0,399.0,27132.0,No
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,110.0,119.0,7,0,3,110.0,101.0,15.714285714285714,18.19616202510939,16.833333333333332,2.5994517178727703,203,78.0,29.0,692.0,82348.0,No
4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java,259.0,266.0,4,0,3,259.0,246.0,64.75,20.988063660477454,20.5,5.247015915119364,158,78.0,39.5,474.0,126084.0,No
4.2.2,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,55.0,55.0,1,0,1,55.0,55.0,55.0,6.111111111111111,6.111111111111111,6.111111111111111,9,9.0,9.0,692.0,38060.0,No
Pre-Release,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,134.0,164.0,2,0,2,134.0,104.0,67.0,0.8532926519196542,0.5024154589371981,0.4266463259598271,378,207.0,189.0,-92.0,-15088.0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,356.0,358.0,3,0,1,356.0,353.0,118.66666666666667,19.010765550239235,18.57894736842105,6.336921850079745,42,19.0,14.0,474.0,169692.0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,61.0,64.0,4,0,3,61.0,52.0,15.25,0.9412662090007629,0.4166666666666667,0.2353165522501907,402,207.0,100.5,474.0,30336.0,No
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,233.0,252.0,3,0,2,233.0,153.0,77.66666666666667,32.27047619047619,21.857142857142858,10.756825396825397,35,25.0,11.666666666666666,400.0,100800.0,No
4.2.2,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java,833.0,864.0,10,0,3,833.0,341.0,83.3,241.1728687978688,121.5,24.11728687978688,167,78.0,16.7,692.0,597888.0,No
Pre-Release,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,60.0,62.0,2,0,2,60.0,57.0,30.0,0.30460208492245106,0.2753623188405797,0.15230104246122553,378,207.0,189.0,-92.0,-5704.0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,382.0,432.0,5,1,2,382.0,357.0,76.4,80.77008949921432,71.4,16.154017899842863,102,41.0,20.4,429.0,185328.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,218.0,321.0,13,0,4,218.0,111.0,16.76923076923077,37.4511044801921,20.5,2.8808541907840075,398,171.0,30.615384615384617,623.0,199983.0,No
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,114.0,125.0,9,0,2,114.0,28.0,12.666666666666666,12.462614870509608,4.285714285714286,1.3847349856121787,291,171.0,32.333333333333336,643.0,80375.0,No
Pre-Release,bookkeeper/src/main/java/org/apache/bookkeeper/client/BKException.java,249.0,249.0,1,0,1,249.0,249.0,249.0,1.2028985507246377,1.2028985507246377,1.2028985507246377,207,207.0,207.0,-251.0,-62499.0,No
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestDeathwatcher.java,61.0,62.0,2,0,1,61.0,60.0,30.5,30.02777777777778,30.0,15.01388888888889,74,72.0,37.0,677.0,41974.0,No
4.2.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,476.0,476.0,1,0,1,476.0,476.0,476.0,3.238095238095238,3.238095238095238,3.238095238095238,147,147.0,147.0,421.0,200396.0,No
Pre-Release,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,5.0,10.0,2,0,2,5.0,4.0,2.5,0.10738968633705476,0.06060606060606061,0.05369484316852738,204,171.0,102.0,-8.0,-80.0,No
Pre-Release,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,198.0,198.0,1,0,1,198.0,198.0,198.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,207,207.0,207.0,-251.0,-49698.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,56.0,56.0,1,0,1,56.0,56.0,56.0,8.0,8.0,8.0,7,7.0,7.0,302.0,16912.0,No
4.2.2,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,76.0,76.0,1,0,1,76.0,76.0,76.0,8.444444444444445,8.444444444444445,8.444444444444445,9,9.0,9.0,692.0,52592.0,No
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java,59.0,59.0,1,0,1,59.0,59.0,59.0,6.555555555555555,6.555555555555555,6.555555555555555,9,9.0,9.0,404.0,23836.0,No
4.2.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java,61.0,61.0,1,0,1,61.0,61.0,61.0,0.41496598639455784,0.41496598639455784,0.41496598639455784,147,147.0,147.0,421.0,25681.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ActiveLedgerManager.java,84.0,168.0,2,0,2,84.0,84.0,42.0,5.7272727272727275,3.8181818181818183,2.8636363636363638,66,44.0,33.0,383.0,64344.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
4.2.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java,84.0,84.0,1,0,1,84.0,84.0,84.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,147,147.0,147.0,421.0,35364.0,No
4.2.2,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,40.0,40.0,1,0,1,40.0,40.0,40.0,4.444444444444445,4.444444444444445,4.444444444444445,9,9.0,9.0,692.0,27680.0,No
4.2.0,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionTest.java,120.0,120.0,1,0,1,120.0,120.0,120.0,0.8163265306122449,0.8163265306122449,0.8163265306122449,147,147.0,147.0,421.0,50520.0,No
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,140.0,140.0,1,0,1,140.0,140.0,140.0,35.0,35.0,35.0,4,4.0,4.0,372.0,52080.0,No
Pre-Release,bookkeeper-server/src/test/java/org/apache/bookkeeper/{test => client}/LedgerCacheTest.java,1.0,2.0,1,0,1,1.0,1.0,1.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,17,17.0,17.0,-40.0,-80.0,No
Pre-Release,{bookkeeper => bookkeeper-server}/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,56.0,56.0,-250.0,-0.0,No
4.2.1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,577.0,581.0,2,0,2,577.0,572.0,288.5,29.369565217391305,24.869565217391305,14.684782608695652,25,23.0,12.5,567.0,329427.0,No
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,375.0,391.0,7,0,4,375.0,218.0,53.57142857142857,87.32835677543915,74.0,12.47547953934845,512,207.0,73.14285714285714,388.0,151708.0,No
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,73.0,134.0,11,0,3,73.0,20.0,6.636363636363637,9.277073318117461,3.0,0.8433703016470419,541,171.0,49.18181818181818,677.0,90718.0,No
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,84.0,84.0,1,0,1,84.0,84.0,84.0,6.0,6.0,6.0,14,14.0,14.0,320.0,26880.0,No
