DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
STORM,16,89.58279614254036,NaiveBayes,None,SMOTE,SensitiveLearning,0.022540983606557378,0.43137254901960786,0.5383045041277049,-0.005403577135658544,22.0,954.0,1015.0,29.0
STORM,16,89.58279614254036,IBk,None,SMOTE,SensitiveLearning,0.022540983606557378,0.43137254901960786,0.5383045041277049,-0.005403577135658544,22.0,954.0,1015.0,29.0
STORM,16,89.58279614254036,RandomForest,BestFirst,SMOTE,SensitiveLearning,0.02524752475247525,1.0,0.5737360459673966,0.0,51.0,1969.0,0.0,0.0
STORM,16,89.58279614254036,NaiveBayes,BestFirst,SMOTE,SensitiveLearning,0.02524752475247525,1.0,0.5737360459673966,0.0,51.0,1969.0,0.0,0.0
STORM,16,89.58279614254036,IBk,BestFirst,SMOTE,SensitiveLearning,0.02524752475247525,1.0,0.5737360459673966,0.0,51.0,1969.0,0.0,0.0
STORM,17,90.40936217829169,RandomForest,None,None,None,0.5,0.4918032786885246,0.844307467393804,0.4805921093481595,30.0,30.0,1966.0,31.0
STORM,17,90.40936217829169,NaiveBayes,None,None,None,0.25,0.16393442622950818,0.913503235980157,0.17872898357132652,10.0,30.0,1966.0,51.0
STORM,17,90.40936217829169,IBk,None,None,None,0.3698630136986301,0.4426229508196721,0.6462638391537173,0.3830511524676455,27.0,46.0,1950.0,34.0
STORM,17,90.40936217829169,RandomForest,BestFirst,None,None,0.8888888888888888,0.5245901639344263,0.7513182101908735,0.6521367039567088,32.0,4.0,1992.0,29.0
STORM,17,90.40936217829169,NaiveBayes,BestFirst,None,None,0.5483870967741935,0.5573770491803278,0.8098286737409245,0.5390654601604422,34.0,28.0,1968.0,27.0
STORM,17,90.40936217829169,IBk,BestFirst,None,None,0.8648648648648649,0.5245901639344263,0.7369739478957916,0.6451144759275812,32.0,5.0,1991.0,29.0
STORM,17,90.40936217829169,RandomForest,None,None,SensitiveLearning,0.20786516853932585,0.6065573770491803,0.831441571667926,0.27771878265273797,37.0,141.0,1855.0,24.0
STORM,17,90.40936217829169,NaiveBayes,None,None,SensitiveLearning,0.24390243902439024,0.16393442622950818,0.913503235980157,0.17644473956604112,10.0,31.0,1965.0,51.0
STORM,17,90.40936217829169,IBk,None,None,SensitiveLearning,0.224,0.45901639344262296,0.646259732579914,0.27206058494305113,28.0,97.0,1899.0,33.0
STORM,17,90.40936217829169,RandomForest,BestFirst,None,SensitiveLearning,0.20320855614973263,0.6229508196721312,0.7506570518085351,0.2739831158864153,38.0,149.0,1847.0,23.0
STORM,17,90.40936217829169,NaiveBayes,BestFirst,None,SensitiveLearning,0.3695652173913043,0.5573770491803278,0.8098286737409245,0.423898753529689,34.0,58.0,1938.0,27.0
STORM,17,90.40936217829169,IBk,BestFirst,None,SensitiveLearning,0.193717277486911,0.6065573770491803,0.7369739478957916,0.2604037474094156,37.0,154.0,1842.0,24.0
STORM,17,90.40936217829169,RandomForest,None,SMOTE,None,0.3626373626373626,0.5409836065573771,0.819577679950064,0.4133809962793723,33.0,58.0,1938.0,28.0
STORM,17,90.40936217829169,NaiveBayes,None,SMOTE,None,0.5441176470588235,0.6065573770491803,0.9228826505469956,0.5598836055816413,37.0,31.0,1965.0,24.0
STORM,17,90.40936217829169,IBk,None,SMOTE,None,0.31521739130434784,0.47540983606557374,0.6582468215118762,0.35612213629788725,29.0,63.0,1933.0,32.0
STORM,17,90.40936217829169,RandomForest,BestFirst,SMOTE,None,0.5862068965517241,0.5573770491803278,0.7480247380005913,0.5586709688818579,34.0,24.0,1972.0,27.0
STORM,17,90.40936217829169,NaiveBayes,BestFirst,SMOTE,None,1.0,0.5081967213114754,0.8783468576497256,0.6672633747074876,31.0,0.0,1996.0,30.0
STORM,17,90.40936217829169,IBk,BestFirst,SMOTE,None,0.576271186440678,0.5573770491803278,0.6989429679030191,0.5536508625366172,34.0,25.0,1971.0,27.0
STORM,17,90.40936217829169,RandomForest,None,SMOTE,SensitiveLearning,0.04357066950053135,0.6721311475409836,0.7203258976970334,0.02767901549186347,41.0,900.0,1096.0,20.0
STORM,17,90.40936217829169,NaiveBayes,None,SMOTE,SensitiveLearning,0.04357066950053135,0.6721311475409836,0.7203258976970334,0.02767901549186347,41.0,900.0,1096.0,20.0
STORM,17,90.40936217829169,IBk,None,SMOTE,SensitiveLearning,0.04357066950053135,0.6721311475409836,0.7203258976970334,0.02767901549186347,41.0,900.0,1096.0,20.0
STORM,17,90.40936217829169,RandomForest,BestFirst,SMOTE,SensitiveLearning,0.028762198253723677,0.9180327868852459,0.7963837511087749,-0.0018366666478290513,56.0,1891.0,105.0,5.0
STORM,17,90.40936217829169,NaiveBayes,BestFirst,SMOTE,SensitiveLearning,0.028762198253723677,0.9180327868852459,0.7963837511087749,-0.0018366666478290513,56.0,1891.0,105.0,5.0
STORM,17,90.40936217829169,IBk,BestFirst,SMOTE,SensitiveLearning,0.028762198253723677,0.9180327868852459,0.7963837511087749,-0.0018366666478290513,56.0,1891.0,105.0,5.0
STORM,18,90.98544945488483,RandomForest,None,None,None,0.41379310344827586,0.6,0.9082254196642686,0.47816904867147897,24.0,34.0,2051.0,16.0
STORM,18,90.98544945488483,NaiveBayes,None,None,None,0.35714285714285715,0.5,0.9332553956834533,0.4035685645549328,20.0,36.0,2049.0,20.0
STORM,18,90.98544945488483,IBk,None,None,None,0.23853211009174313,0.65,0.7549880095923261,0.3305565028174276,26.0,83.0,2002.0,14.0
STORM,18,90.98544945488483,RandomForest,BestFirst,None,None,0.7222222222222222,0.65,0.8720563549160671,0.6784768629428835,26.0,10.0,2075.0,14.0
STORM,18,90.98544945488483,NaiveBayes,BestFirst,None,None,0.6666666666666666,0.7,0.8844964028776978,0.6766926092808252,28.0,14.0,2071.0,12.0
STORM,18,90.98544945488483,IBk,BestFirst,None,None,0.6923076923076923,0.675,0.8483752997601919,0.6775515158872272,27.0,12.0,2073.0,13.0
STORM,18,90.98544945488483,RandomForest,None,None,SensitiveLearning,0.16470588235294117,0.7,0.8688009592326139,0.24361493123772174,28.0,142.0,1943.0,12.0
STORM,18,90.98544945488483,NaiveBayes,None,None,SensitiveLearning,0.3076923076923077,0.5,0.9331774580335731,0.3661810255821948,20.0,45.0,2040.0,20.0
STORM,18,90.98544945488483,IBk,None,None,SensitiveLearning,0.16981132075471697,0.675,0.7549520383693046,0.24875961526739915,27.0,132.0,1953.0,13.0
STORM,18,90.98544945488483,RandomForest,BestFirst,None,SensitiveLearning,0.13191489361702127,0.775,0.8685911270983213,0.1997082615037794,31.0,204.0,1881.0,9.0
STORM,18,90.98544945488483,NaiveBayes,BestFirst,None,SensitiveLearning,0.5272727272727272,0.725,0.8844964028776978,0.6018483352323083,29.0,26.0,2059.0,11.0
STORM,18,90.98544945488483,IBk,BestFirst,None,SensitiveLearning,0.1308016877637131,0.775,0.8485071942446043,0.19799355761719578,31.0,206.0,1879.0,9.0
STORM,18,90.98544945488483,RandomForest,None,SMOTE,None,0.25,0.65,0.8944184652278178,0.34325450147809716,26.0,78.0,2007.0,14.0
STORM,18,90.98544945488483,NaiveBayes,None,SMOTE,None,0.35365853658536583,0.725,0.9433752997601919,0.46179112746843864,29.0,53.0,2032.0,11.0
STORM,18,90.98544945488483,IBk,None,SMOTE,None,0.19548872180451127,0.65,0.7493045563549161,0.2797316413854917,26.0,107.0,1978.0,14.0
STORM,18,90.98544945488483,RandomForest,BestFirst,SMOTE,None,0.34177215189873417,0.675,0.8398381294964029,0.43978017075297565,27.0,52.0,2033.0,13.0
STORM,18,90.98544945488483,NaiveBayes,BestFirst,SMOTE,None,0.8888888888888888,0.6,0.9174100719424461,0.7120493527796604,24.0,3.0,2082.0,16.0
STORM,18,90.98544945488483,IBk,BestFirst,SMOTE,None,0.3333333333333333,0.675,0.7802278177458034,0.43196552893534595,27.0,54.0,2031.0,13.0
STORM,18,90.98544945488483,RandomForest,None,SMOTE,SensitiveLearning,0.030364372469635626,0.75,0.7891666666666667,0.02301634797146465,30.0,958.0,1127.0,10.0
STORM,18,90.98544945488483,NaiveBayes,None,SMOTE,SensitiveLearning,0.030364372469635626,0.75,0.7891666666666667,0.02301634797146465,30.0,958.0,1127.0,10.0
STORM,18,90.98544945488483,IBk,None,SMOTE,SensitiveLearning,0.030364372469635626,0.75,0.7891666666666667,0.02301634797146465,30.0,958.0,1127.0,10.0
STORM,18,90.98544945488483,RandomForest,BestFirst,SMOTE,SensitiveLearning,0.018235584031542632,0.925,0.8577817745803358,-0.0011973629674763616,37.0,1992.0,93.0,3.0
STORM,18,90.98544945488483,NaiveBayes,BestFirst,SMOTE,SensitiveLearning,0.018235584031542632,0.925,0.8577817745803358,-0.0011973629674763616,37.0,1992.0,93.0,3.0
STORM,18,90.98544945488483,IBk,BestFirst,SMOTE,SensitiveLearning,0.018235584031542632,0.925,0.8577817745803358,-0.0011973629674763616,37.0,1992.0,93.0,3.0
STORM,19,91.7308739979765,RandomForest,None,None,None,0.38461538461538464,0.18518518518518517,0.4554602266709035,0.24375430022064193,5.0,8.0,2090.0,22.0
STORM,19,91.7308739979765,NaiveBayes,None,None,None,NaN,0.0,0.8757635137520743,0.0,0.0,0.0,2098.0,27.0
STORM,19,91.7308739979765,IBk,None,None,None,0.375,0.2222222222222222,0.4883575186244395,0.2721879108616604,6.0,10.0,2088.0,21.0
STORM,19,91.7308739979765,RandomForest,BestFirst,None,None,NaN,0.0,0.5185185185185185,0.0,0.0,0.0,2098.0,27.0
STORM,19,91.7308739979765,NaiveBayes,BestFirst,None,None,NaN,0.0,0.5185185185185185,0.0,0.0,0.0,2098.0,27.0
STORM,19,91.7308739979765,IBk,BestFirst,None,None,NaN,0.0,0.5185185185185185,0.0,0.0,0.0,2098.0,27.0
STORM,19,91.7308739979765,RandomForest,None,None,SensitiveLearning,0.07058823529411765,0.2222222222222222,0.46321011192317196,0.08958485069191428,6.0,79.0,2019.0,21.0
STORM,19,91.7308739979765,NaiveBayes,None,None,SensitiveLearning,NaN,0.0,0.8757635137520743,0.0,0.0,0.0,2098.0,27.0
STORM,19,91.7308739979765,IBk,None,None,SensitiveLearning,0.09722222222222222,0.25925925925925924,0.4883751721215973,0.12524759427954188,7.0,65.0,2033.0,20.0
STORM,19,91.7308739979765,RandomForest,BestFirst,None,SensitiveLearning,1.0,0.037037037037037035,0.5185185185185185,0.0705850688019432,1.0,0.0,2098.0,26.0
STORM,19,91.7308739979765,NaiveBayes,BestFirst,None,SensitiveLearning,NaN,0.0,0.5185185185185185,0.0,0.0,0.0,2098.0,27.0
STORM,19,91.7308739979765,IBk,BestFirst,None,SensitiveLearning,1.0,0.037037037037037035,0.5185185185185185,0.0705850688019432,1.0,0.0,2098.0,26.0
STORM,19,91.7308739979765,RandomForest,None,SMOTE,None,0.10526315789473684,0.2222222222222222,0.483343925431628,0.12781749153469993,6.0,51.0,2047.0,21.0
STORM,19,91.7308739979765,NaiveBayes,None,SMOTE,None,NaN,0.0,0.651555273099601,0.0,0.0,0.0,2098.0,27.0
STORM,19,91.7308739979765,IBk,None,SMOTE,None,0.12280701754385964,0.25925925925925924,0.5041750520778167,0.1520447834365135,7.0,50.0,2048.0,20.0
STORM,19,91.7308739979765,RandomForest,BestFirst,SMOTE,None,0.17857142857142858,0.18518518518518517,0.5370370370370371,0.1710947184105846,5.0,23.0,2075.0,22.0
STORM,19,91.7308739979765,NaiveBayes,BestFirst,SMOTE,None,NaN,0.0,0.6319687180030364,0.0,0.0,0.0,2098.0,27.0
STORM,19,91.7308739979765,IBk,BestFirst,SMOTE,None,0.20689655172413793,0.2222222222222222,0.498508279490167,0.203808096462695,6.0,23.0,2075.0,21.0
STORM,19,91.7308739979765,RandomForest,None,SMOTE,SensitiveLearning,0.009107468123861567,0.37037037037037035,0.4706334074780214,-0.0072027462400267046,10.0,1088.0,1010.0,17.0
STORM,19,91.7308739979765,NaiveBayes,None,SMOTE,SensitiveLearning,0.009107468123861567,0.37037037037037035,0.4706334074780214,-0.0072027462400267046,10.0,1088.0,1010.0,17.0
STORM,19,91.7308739979765,IBk,None,SMOTE,SensitiveLearning,0.009107468123861567,0.37037037037037035,0.4706334074780214,-0.0072027462400267046,10.0,1088.0,1010.0,17.0
STORM,19,91.7308739979765,RandomForest,BestFirst,SMOTE,SensitiveLearning,0.012705882352941176,1.0,0.5,0.0,27.0,2098.0,0.0,0.0
STORM,19,91.7308739979765,NaiveBayes,BestFirst,SMOTE,SensitiveLearning,0.012705882352941176,1.0,0.5,0.0,27.0,2098.0,0.0,0.0
STORM,19,91.7308739979765,IBk,BestFirst,SMOTE,SensitiveLearning,0.012705882352941176,1.0,0.5,0.0,27.0,2098.0,0.0,0.0
